URL,label
https://www.foxnews.com/politics/pennsylvania-police-slam-longtime-dem-sen-casey-aligning-himself-defund-police-group-dangerous,article
https://www.foxnews.com/us/arkansas-airport-exec-wounded-gunfight-shot-federal-agents-home-likely-wont-survive-brother-says,article
https://www.foxnews.com/us/laken-riley-heartbroken-father-asks-georgia-governor-declare-invasion-illegal-immigrants,article
https://www.foxnews.com/world/mexican-authorities-find-5-dead-bodies-loaded-bulletproof-suv,article
https://www.foxnews.com/us/california-border-officers-find-thousands-pounds-meth-shipment-carrots,article
https://www.foxnews.com/us/idaho-inmate-escapes-coordinated-shooting-attack-police-hospital-officers-injured,article
https://www.foxnews.com/politics/judge-wont-sanction-michael-cohen-citing-fake-cases-ai-generated-legal-filing,article
https://www.foxnews.com/us/new-york-judge-sets-trial-date-daniel-penny-subway-chokehold-death,article
https://www.foxnews.com/media/nyc-residents-aoc-district-furious-unbearable-migrant-crisis-crime-abandoned-us,article
https://www.foxnews.com/us/miami-roommates-former-college-hockey-teammates-killed-victims-boyfriend-murder-suicide-police,article
https://www.foxnews.com/us/california-pastor-hired-hitmen-kill-daughters-boyfriend-police-say,article
https://www.foxnews.com/world/thailands-national-police-chief-deputy-suspended-online-gambling-accusations,article
https://www.foxnews.com/us/judge-orders-fbi-hand-over-trans-school-shooter-audrey-hale-manifesto,article
https://www.foxnews.com/media/dc-business-owner-slams-city-leaders-out-control-crime-lack-courage-aggressive,article
https://www.foxnews.com/politics/gop-senator-rips-bidens-gun-grabbing-doj-two-years-answer-controversial-policy,article
https://www.foxnews.com/us/sentencing-continues-former-ms-deputy-goon-squad-tortured-2-black-men,article
https://www.foxnews.com/us/texas-boys-dubbed-little-rascals-arrested-houston-bank-robbery,article
https://www.foxnews.com/politics/nashville-police-changes-physical-fitness-requirements-adds-lactation-rooms-hire-more-women,article
https://www.foxnews.com/media/chicago-mayor-johnson-migrant-shelter-eviction-pathway-to-stability-and-self-sufficiency,article
https://www.foxnews.com/world/no-explosives-found-reported-bomb-threat-against-la-dodgers-player-south-korea,article
https://www.foxnews.com/us/georgia-mom-arrested-allegedly-encouraging-7-year-old-daughter-snatch-purse-restaurant,article
https://www.foxnews.com/media/former-inmate-tells-riley-gaines-male-opportunists-using-trans-policies-get-female-prisons,article
https://www.foxnews.com/us/california-police-agency-using-lego-heads-replace-faces-suspects,article
https://www.foxnews.com/us/falls-township-shooting-victims-mother-slain-daughter-hero-she-may-have-saved-lives,article
https://www.foxnews.com/sports/ex-georgia-wide-receiver-sentenced-to-30-years-prison-for-role-shooting-death-gas-station-employee,article
https://www.foxnews.com/us/mexico-slams-texas-immigration-law-wont-accept-repatriations-state-scotus-ruling,article
https://www.foxnews.com/science/space-csi-investigates-murder-microgravity,article
https://www.foxnews.com/politics/arizona-dem-almost-flipped-key-us-house-seat-resigns-college-sex-misconduct-claims,article
https://www.foxnews.com/politics/sergeant-criticized-handling-lewiston-shooter-now-running-sheriff,article
https://www.foxnews.com/us/top-exec-bill-hillary-clinton-airport-shot-federal-agents-serve-search-warrant,article
https://www.foxnews.com/us/missouri-ag-slams-schools-promotion-divisive-racial-ideology-over-safety-after-teens-brutal-beating,article
https://www.foxnews.com/us/ex-girlfriend-actor-jonathan-majors-files-civil-suit-accusing-him-escalating-abuse-defamation,article
https://www.foxnews.com/us/student-airlifted-hospital-brawl-san-diego-middle-school,article
https://www.foxnews.com/media/seattle-pot-shop-robbed-15k-worth-goods-second-such-incident-six-months,article
https://www.foxnews.com/politics/governor-clashed-obama-attempted-illegal-immigration-crackdown-reacts-scotus-texas-ruling,article
https://www.foxnews.com/world/amlo-praises-pancho-villa-attack-killed-18-americans,article
https://www.foxnews.com/us/st-louis-teen-still-unconscious-suffering-fractured-skull-after-brutal-attack,article
https://www.foxnews.com/us/bodies-texas-mom-son-found-dead-amber-alert-issued,article
https://www.foxnews.com/us/nyc-homeowner-arrested-standoff-squatters-illegally-took-over-1-million-property,article
https://www.foxnews.com/politics/nyc-mayor-eric-adams-responds-sexual-misconduct-allegations-did-not-happen,article
https://www.foxnews.com/us/former-mississippi-sheriffs-deputy-gets-20-years-torturing-2-black-men,article
https://www.foxnews.com/us/nyc-tow-truck-driver-released-without-bail-alleged-one-punch-attack-kills-61-year-old-man,article
https://www.foxnews.com/us/albert-alligators-dad-chomps-bit-retrieve-pet-gator-seized-state-free-albert,article
https://www.foxnews.com/politics/disarming-defendants-awaiting-trial-constitutional-federal-appeals-court-rules,article
https://www.foxnews.com/tech/englands-first-convicted-cyber-flasher-sentenced-5-years,article
https://www.foxnews.com/us/burglary-tourism-plagues-southern-california-unvetted-foreigners-raid-luxe-houses,article
https://www.foxnews.com/us/new-york-mother-found-stuffed-duffel-bag-moving-home-people-seen-leaving-her-car-report,article
https://www.foxnews.com/us/2-men-plead-guilty-to-killing-wild-burros-in-southern-californias-mojave-desert,article
https://www.foxnews.com/us/georgia-man-sentenced-death-seeks-clemency-grounds-intellectual-disability,article
https://www.foxnews.com/world/iraqs-former-defense-minister-arrested-swedish-airport-alleged-benefits-fraud,article
https://www.foxnews.com/us/families-michigan-shooting-victims-call-school-accountability-shooters-parents-found-guilty,article
https://www.foxnews.com/politics/trump-hush-money-case-judge-permits-michael-cohen-stormy-daniels-testify,article
https://www.foxnews.com/us/ohio-mom-life-sentence-child-died-left-home-alone-10-day-vacation,article
https://www.foxnews.com/us/wv-supreme-court-issue-landmark-ruling-opioid-distribution-cause-public-nuisance,article
https://www.foxnews.com/us/couple-vacationing-florida-arrested-found-passed-out-beach-children-gone,article
https://www.foxnews.com/media/mayors-dc-oakland-claim-comeback-amid-public-backlash-crime-surge,article
https://www.foxnews.com/us/afghan-refugee-convicted-murder-new-mexico-killing-muslim-man,article
https://www.foxnews.com/us/6-ex-mississippi-officers-await-sentencing-torture-2-black-men,article
https://www.foxnews.com/us/wisconsin-announces-birth-control-pill-access-medicaid-patients,article
https://www.foxnews.com/us/oregon-man-found-guilty-murder-after-dna-links-him-1980-cold-case,article
https://www.foxnews.com/us/alabama-am-student-injured-shootout-campus-police,article
https://www.foxnews.com/us/suicidal-teen-shot-dead-florida-keys-deputy-pointing-gun-police-authorities,article
https://www.foxnews.com/us/new-york-governor-orders-probe-marijuana-licensing-program-disaster-black-market-surge,article
https://www.foxnews.com/us/california-defendant-trial-murder-allegedly-stabs-his-attorney-pen-charges-toward-prosecutor,article
https://www.foxnews.com/media/brooklyn-residents-protest-proposed-men-only-homeless-shelter-neighborhood-going-war,article
https://www.foxnews.com/media/former-nypd-detective-roasts-toronto-advising-locals-help-thieves-steal-their-cars-cowardice,article
https://www.foxnews.com/us/iraqi-immigrant-plotted-smuggle-assassins-through-mexico-kill-former-us-president-docs,article
https://www.foxnews.com/media/brother-slain-nypd-officer-warns-killers-possible-release-mut-deserves-stay-jail,article
https://www.foxnews.com/us/california-murder-suspect-stabs-attorney-pen-charging-prosecutor,article
https://www.foxnews.com/us/philadelphia-da-krasner-declines-retry-decade-old-mass-shooting-case,article
https://www.foxnews.com/us/texas-woman-allegedly-confessed-gunning-down-her-own-grandmother-dallas,article
https://www.foxnews.com/us/wisconsin-father-arrested-child-abuse-claiming-newborn-son-hit-ipad,article
https://www.foxnews.com/us/pregnant-womans-suspected-killer-first-charged-nh-fetal-homicide-law,article
https://www.foxnews.com/us/los-angeles-police-forms-task-force-counter-foreign-gangs-exploiting-us-visa-system-target-luxury-homes,article
https://www.foxnews.com/us/new-york-woman-freed-bail-body-parts-case-arrested-allegedly-stealing-beauty-products-report,article
https://www.foxnews.com/us/maryland-investigators-find-charred-dog-remains-charge-men-animal-cruelty,article
https://www.foxnews.com/politics/us-supreme-court-peter-navarro-former-trump-white-house-adviser-report-prison,article
https://www.foxnews.com/us/new-jersey-woman-killed-after-being-hit-94-year-old-driver-library-parking-lot,article
https://www.foxnews.com/us/singer-r-kelly-seeks-appeals-court-relief-30-year-prison-term,article
https://www.foxnews.com/us/severely-decomposed-body-unidentified-toddler-found-inside-duffel-bag-west-philadelphia-police,article
https://www.foxnews.com/media/grandmother-wins-4-million-swat-raided-wrong-home-based-find-iphone-app,article
https://www.foxnews.com/us/maryland-university-failed-address-allegations-sexual-abuse-student-swimmers-divers-doj,article
https://www.foxnews.com/world/3-mexican-police-officers-killed-highway-assault,article
https://www.foxnews.com/us/illegal-immigrant-arrested-arizona-had-felony-child-sex-crime-convictions-utah-border-patrol-says,article
https://www.foxnews.com/us/florida-spring-break-parties-prevail-through-crackdown-nabs-another-gunman-hundreds-arrests,article
https://www.foxnews.com/us/michigan-man-steals-dog-gunpoint-leads-police-chase-stolen-tree-trimming-truck-before-crashing-pd,article
https://www.foxnews.com/lifestyle/keep-porch-pirates-stealing-packages-home-security-systems,article
https://www.foxnews.com/us/florida-man-failed-call-hours-toddler-watching-suffered-fatal-injury-police,article
https://www.foxnews.com/us/maryland-police-id-second-suspect-decades-old-cold-case-killing-teen-girl,article
https://www.foxnews.com/us/missing-riley-strain-nashville-officer-encountered-college-student-just-before-disappearance,article
https://www.foxnews.com/us/police-say-missing-college-student-riley-strains-bank-card-found-near-nashville-area-river,article
https://www.foxnews.com/world/3-teens-detained-connection-murder-13-year-old-classmate-china-police-say,article
https://www.foxnews.com/us/laken-rileys-father-says-suspect-might-not-have-been-here-border-secure,article
https://www.foxnews.com/world/new-zealand-tourists-lose-visas-allegedly-assaulting-police-officer-popular-thai-resort-island,article
